State,District,University Type,University Name,University_Name_Cleaned,University ID,College Name,College_Name_Cleaned,College Id,College Type,Address,Website,Management,Year of Establishment,Specialised in,Location,Upload Year,The Institute Added In Survey Year,Location_Cleaned,Management_Cleaned,Segregation_type,Year_of_Establishment_cleaned
Kerala,Kasaragod,State Public University,KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES (Id: U-0630),KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES,U-0630,LAXMI MEGHAN COLLEGE OF NURSING (Id: C-52081),LAXMI MEGHAN COLLEGE OF NURSING,C-52081,Affiliated College,"Haripuram P.O, Pullur, Kanhangad",www.laxmimeghan.com,Private Un-Aided,2010,Nursing,Rural,2020,2013,Rural,Private Un-Aided,Private,2010
Kerala,Ernakulam,State Public University,A P J ABDUL KALAM TECHNOLOGICAL UNIVERSITY (Id: U-0786),A P J ABDUL KALAM TECHNOLOGICAL UNIVERSITY,U-0786,"Viswajyothi College of Engineering and Technology, Vazhakulam P.O., Muvattupuzha , Ernakulam- 686 670 (Id: C-11623)","Viswajyothi College of Engineering and Technology, Vazhakulam P.O., Muvattupuzha , Ernakulam- 686 670",C-11623,Affiliated College,"Vazhakulam P. O., Muvattupuzha, Ernakulam",www.vjcet.ac.in,Private Un-Aided,2001,Engineering & Technology,Rural,2020,2010,Rural,Private Un-Aided,Private,2001
Kerala,Malappuram,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,"DARUL ULOOM ARABIC COLLEGE, VAZHAKKAD (Id: C-8192)","DARUL ULOOM ARABIC COLLEGE, VAZHAKKAD",C-8192,Affiliated College,"P.O. Vazhakkad, Vazhakkad",,Private Aided,1871,No,Rural,2020,2010,Rural,Private Aided,Private,1871
Kerala,Palakkad,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,"NAJATH ARTS AND SCIENCE COLLEGE, MANNARKKAD (Id: C-51994)","NAJATH ARTS AND SCIENCE COLLEGE, MANNARKKAD",C-51994,Affiliated College,"NELLIPPUZHA, MANNARKKAD, MANNARKKAD",www.najath.in,Private Un-Aided,2014,No,Rural,2020,2014,Rural,Private Un-Aided,Private,2014
Kerala,Kozhikode,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,"MHES COLLEGE OF SCIENCE & TECHNOLOGY, MANIYOOR (Id: C-7973)","MHES COLLEGE OF SCIENCE & TECHNOLOGY, MANIYOOR",C-7973,Affiliated College,"CHERANDATHUR P.O., VATAKARA, KOZHIKODE",www.mhescollege.com,Private Un-Aided,2003,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2003
Kerala,Ernakulam,State Public University,"Mahatma Gandhi University, Kottayam (Id: U-0262)","Mahatma Gandhi University, Kottayam",U-0262,"Sree Narayana College of Education, Muvattupuzha -686 661 (Id: C-11619)","Sree Narayana College of Education, Muvattupuzha -686 661",C-11619,Affiliated College,"SNDP UNION, SN ROAD, MUVATTUPUZHA",wwww.sncem.org,Private Un-Aided,2003,No,Urban,2020,2010,Urban,Private Un-Aided,Private,2003
Kerala,Kozhikode,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,"COLLEGE OF APPLIED SCIENCE, THIRUVAMBADI,  (Id: C-57033)","COLLEGE OF APPLIED SCIENCE, THIRUVAMBADI,",C-57033,Affiliated College,"Karassery PO,, Mukkam Via, Mukkam, Kozhikode Dist",www.casthiruvambadi.ihrd.ac.in,State Government,2008,No,Rural,2020,2016,Rural,State Government,Government,2008
Kerala,Idukki,State Public University,"Mahatma Gandhi University, Kottayam (Id: U-0262)","Mahatma Gandhi University, Kottayam",U-0262,"St Josephs College of Physical Education Moolamattom, Arakulam P.O., ldukki- 685 591 (Id: C-11710)","St Josephs College of Physical Education Moolamattom, Arakulam P.O., ldukki- 685 591",C-11710,Affiliated College,"ARAKULAM P.O., ARAKULAM, THODUPUZHA",www.stjosephsacademymoolamattom.org,Private Un-Aided,2007,No,Rural,2016,2010,Rural,Private Un-Aided,Private,2007
Kerala,Malappuram,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,"PRIYADARSINI ARTS & SCIENCE COLLEGE, MELMURI (Id: C-43323)","PRIYADARSINI ARTS & SCIENCE COLLEGE, MELMURI",C-43323,Affiliated College,"Melmuri, Malappuram",www.priyadarshinicollege.org,Private Un-Aided,2012,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2012
Kerala,Alappuzha,State Public University,"University of Kerala, Thiruvananthapuram (Id: U-0260)","University of Kerala, Thiruvananthapuram",U-0260,"UNIVERSITY INSTITUTE OF TECHNOLOGY, MUTHUKULAM (Id: C-59000)","UNIVERSITY INSTITUTE OF TECHNOLOGY, MUTHUKULAM",C-59000,Recognized Center,"Higher Secondary School Campus, Muthukulam South, Muthukulam",www.uitmuthukulam.com,University,2017,No,Urban,2020,2017,Urban,University,Government,2017
Kerala,Kottayam,State Public University,"Mahatma Gandhi University, Kottayam (Id: U-0262)","Mahatma Gandhi University, Kottayam",U-0262,"Devaswom Board College, Thalayolaparambu-686605 (Id: C-11573)","Devaswom Board College, Thalayolaparambu-686605",C-11573,Affiliated College,"Midayikunnu , Thalayolaparambu, 686605, Kottayam Dist",www.dbcollegethal.org,Private Aided,1965,No,Rural,2020,2010,Rural,Private Aided,Private,1965
Kerala,Thrissur,State Public University,"Kerala Veterinary & Animal Science University, Wayanad (Id: U-0261)","Kerala Veterinary & Animal Science University, Wayanad",U-0261,COLLEGE OF DAIRY SCIENCE AND TECHNOLOGY MANNUTHY (Id: C-61526),COLLEGE OF DAIRY SCIENCE AND TECHNOLOGY MANNUTHY,C-61526,Constituent / University College,,,,,,,NO,2019,Not Defined,Not Defined,Not Defined,Not Defined
Kerala,Malappuram,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,Centre for Computer Science and Information Technology Regional Centre  Manjeri (Id: C-61889),Centre for Computer Science and Information Technology Regional Centre Manjeri,C-61889,Constituent / University College,,,,,,,NO,2019,Not Defined,Not Defined,Not Defined,Not Defined
Kerala,Malappuram,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,"INSTITUTE OF ENGINEERING AND TECHNOLOGY, (CUIET), KOHINOOR (Id: C-44943)","INSTITUTE OF ENGINEERING AND TECHNOLOGY, (CUIET), KOHINOOR",C-44943,Affiliated College,"Kohinoor,, Thenhipalam P.O,Malappuram, Kohinoor.",www.cuiet.info,University,2001,Engineering & Technology,Rural,2020,2010,Rural,University,Government,2001
Kerala,Kannur,State Public University,"Kannur University, Kannur (Id: U-0256)","Kannur University, Kannur",U-0256,"College of Applied Science , Pinarayi, Kannur (Id: C-43777)","College of Applied Science , Pinarayi, Kannur",C-43777,Affiliated College,"PINARAYI(PO), KANNUR (DIST), KERALA, THALASSERY",caspinarayi.ihrd.ac.in,State Government,2010,No,Rural,2020,2010,Rural,State Government,Government,2010
Kerala,Thiruvananthapuram,State Public University,KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES (Id: U-0630),KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES,U-0630,THE DALE VIEW COLLEGE OF PHARMACY AND RESEARCH CENTRE (Id: C-48142),THE DALE VIEW COLLEGE OF PHARMACY AND RESEARCH CENTRE,C-48142,Affiliated College,"PUNALAL.P.O,, (VIA) POOVACHAL, THIRUVANANTHAPURAM",www.daleviewcollege.com,Private Un-Aided,2003,Pharmacy,Rural,2020,2011,Rural,Private Un-Aided,Private,2003
Kerala,Alappuzha,State Public University,KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES (Id: U-0630),KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES,U-0630,DR JOSEPH MAR THOMA INSTITUTE OF PHARMACEUTICAL SCIENCES AND RESEARCH (Id: C-51641),DR JOSEPH MAR THOMA INSTITUTE OF PHARMACEUTICAL SCIENCES AND RESEARCH,C-51641,Affiliated College,"PALLICKAL P O, KATTANAM, KAYAMKULAM",www.marthomapharmacycollege.com,Private Un-Aided,2015,No,Rural,2019,2014,Rural,Private Un-Aided,Private,2015
Kerala,Palakkad,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,"ASPIRE COLLEGE OF ADVANCED STUDIES, MUDAVANNUR (Id: C-43337)","ASPIRE COLLEGE OF ADVANCED STUDIES, MUDAVANNUR",C-43337,Affiliated College,"ASPIRE COLLEGE OF ADVANCED STUDIES, MUDAVANNUR, THRITHALA POST,, PALAKKAD DIST, KERALA, THRITHALA",www.aspirecollege.in,Private Un-Aided,2012,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2012
Kerala,Kottayam,State Public University,KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES (Id: U-0630),KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES,U-0630,"Govt. Dental College, Gandhinagar P.O., Kottayam-686008 (Id: C-11772)","Govt. Dental College, Gandhinagar P.O., Kottayam-686008",C-11772,Affiliated College,"Principal,Government Dental College,Kottayam, Kottayam",wwwgdckottayam.com,State Government,2000,Medical-Dental,Urban,2020,2010,Urban,State Government,Government,2000
Kerala,Thiruvananthapuram,State Public University,A P J ABDUL KALAM TECHNOLOGICAL UNIVERSITY (Id: U-0786),A P J ABDUL KALAM TECHNOLOGICAL UNIVERSITY,U-0786,"Marian College of Engineering, Kazhakkuttam, Thiruvananthapuram (Id: C-43603)","Marian College of Engineering, Kazhakkuttam, Thiruvananthapuram",C-43603,Affiliated College,"MENAMKULAM,, KAZHAKUTTOM,, TRIVANDRUM",www.marian.ac.in,Private Un-Aided,2001,Engineering & Technology,Rural,2020,2010,Rural,Private Un-Aided,Private,2001
Kerala,Thiruvananthapuram,State Public University,"University of Kerala, Thiruvananthapuram (Id: U-0260)","University of Kerala, Thiruvananthapuram",U-0260,"KNM Arts and Science College, Kanjiramkulam (Id: C-60210)","KNM Arts and Science College, Kanjiramkulam",C-60210,Affiliated College,,,,,,,NO,2018,Not Defined,Not Defined,Not Defined,Not Defined
Kerala,Ernakulam,State Public University,"Mahatma Gandhi University, Kottayam (Id: U-0262)","Mahatma Gandhi University, Kottayam",U-0262,"Morning Star Home Science College, Angamali South P.O. 683 573 (Id: C-11780)","Morning Star Home Science College, Angamali South P.O. 683 573",C-11780,Affiliated College,"Dr.Rosily A V, Morning Star Home Science College,Angamaly, Angamaly",www.morningstar.edu.in,Private Aided,1963,No,Rural,2020,2010,Rural,Private Aided,Private,1963
Kerala,Palakkad,State Public University,KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES (Id: U-0630),KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES,U-0630,SANJO COLLEGE OF PHARMACEUTICAL STUDIES (Id: C-49746),SANJO COLLEGE OF PHARMACEUTICAL STUDIES,C-49746,Affiliated College,"VELLAPARA, CHITHALI (PO), KUZHALMANNAM, PALAKKAD",www.sanjocps.com,Private Un-Aided,2014,Pharmacy,Rural,2020,2014,Rural,Private Un-Aided,Private,2014
Kerala,Malappuram,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,"REGIONAL COLLEGE, KUZHIMANNA (Id: C-8230)","REGIONAL COLLEGE, KUZHIMANNA",C-8230,Affiliated College,"MUNDAMPARAMBA, PULIYAKODE PO,, KIZHISSERI",www.regionalharithagiri.ac.in,Private Un-Aided,2003,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2003
Kerala,Kollam,State Public University,"University of Kerala, Thiruvananthapuram (Id: U-0260)","University of Kerala, Thiruvananthapuram",U-0260,"Member Sree Narayana Pillai Institute of Management and Technology, Chavara, Kollam (Id: C-43672)","Member Sree Narayana Pillai Institute of Management and Technology, Chavara, Kollam",C-43672,Affiliated College,"Madappally, Mukundapuram, Chavara",www.msnimt.org,Private Un-Aided,2002,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2002
Kerala,Thrissur,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,"UNIVERSITY TEACHER EDUCATION CENTRE, VALAPPAD (Id: C-48399)","UNIVERSITY TEACHER EDUCATION CENTRE, VALAPPAD",C-48399,Affiliated College,,,,,,,NO,2011,Not Defined,Not Defined,Not Defined,Not Defined
Kerala,Kollam,State Public University,"University of Kerala, Thiruvananthapuram (Id: U-0260)","University of Kerala, Thiruvananthapuram",U-0260,"N.S.S. LAW COLLEGE, KOTTIYAM (Id: C-52026)","N.S.S. LAW COLLEGE, KOTTIYAM",C-52026,Affiliated College,"NSS Law College ,Kottiyam, Kottiyam, Kollam",www.nsslawcollege.org,Private Un-Aided,2012,Law,Rural,2015,2013,Rural,Private Un-Aided,Private,2012
Kerala,Thiruvananthapuram,State Public University,"University of Kerala, Thiruvananthapuram (Id: U-0260)","University of Kerala, Thiruvananthapuram",U-0260,"Emmanuel College of B.Ed. Training, Vazhichal, Kudappanamoodu P.O. (Id: C-43661)","Emmanuel College of B.Ed. Training, Vazhichal, Kudappanamoodu P.O.",C-43661,Affiliated College,"EMMANUEL COLLEGE OF B.Ed TRAINING, VAZHICHAL, KUDAPPANAMOODU P O, THIRUVANANTHAPURAM",www.emmanuelbedcollege.ac.in,Private Un-Aided,2005,Education/Teacher Education,Rural,2020,2010,Rural,Private Un-Aided,Private,2005
Kerala,Palakkad,State Public University,KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES (Id: U-0630),KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES,U-0630,"PNNM AYURVEDA MEDICAL COLLEGE, CHERUTHURUTHY (Id: C-8218)","PNNM AYURVEDA MEDICAL COLLEGE, CHERUTHURUTHY",C-8218,Affiliated College,"CHERUTHURUTHY P O, THRISSUR DISTRICT, SHORANUR",www.pnnmayurvedacollege.com,Private Un-Aided,2007,Medical-Ayurveda,Rural,2020,2010,Rural,Private Un-Aided,Private,2007
Kerala,Thiruvananthapuram,State Public University,"University of Kerala, Thiruvananthapuram (Id: U-0260)","University of Kerala, Thiruvananthapuram",U-0260,"SREE SANKARA COLLEGE, NAGAROOR,KILIMANOOR (Id: C-60143)","SREE SANKARA COLLEGE, NAGAROOR,KILIMANOOR",C-60143,Affiliated College,"Sreesankara college, Nagaroor, Kilimanoor",www.sscollegekilimanoor.ac.in,Private Aided,2018,No,Rural,2020,2018,Rural,Private Aided,Private,2018
Kerala,Ernakulam,State Public University,"Mahatma Gandhi University, Kottayam (Id: U-0262)","Mahatma Gandhi University, Kottayam",U-0262,"S N M Training College, Moothakunnam, Ernakulam 683 516 (Id: C-11632)","S N M Training College, Moothakunnam, Ernakulam 683 516",C-11632,Affiliated College,"MOOTHAKUNNAM P.O.,NORTH PARUR, PIN 693516, Moothakunnam",www.snmtrainingcollege.org,Private Aided,1960,No,Rural,2020,2010,Rural,Private Aided,Private,1960
Kerala,Kannur,State Public University,KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES (Id: U-0630),KERALA UNIVERSITY OF HEALTH AND ALLIED SCIENCES,U-0630,"Canossa College of Nursing. St. martin De Porres Hospital, Cherukunnu (Id: C-43847)","Canossa College of Nursing. St. martin De Porres Hospital, Cherukunnu",C-43847,Affiliated College,"Canossa College of Nursing, St. Martin De Porres Hospital, Cherukunnu P.O , Kannur - 670301, Cherukunnu",www.canossacon.com,Private Un-Aided,2004,Nursing,Rural,2020,2010,Rural,Private Un-Aided,Private,2004
Kerala,Kozhikode,State Public University,"UNIVERSITY OF CALICUT, MALAPPURAM (Id: U-0251)","UNIVERSITY OF CALICUT, MALAPPURAM",U-0251,School of Management Studies (Id: C-62232),School of Management Studies,C-62232,Recognized Center,,,,,,,NO,2019,Not Defined,Not Defined,Not Defined,Not Defined
